,model,config,parameters,neg_mean_squared_error,neg_root_mean_squared_error,r2,explained_variance
653,RandomForestRegressor(),dim_5_budget_5000_conf_816,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-8.261599314086277,-2.706405093984815,0.4987475854580656,0.5393266510867365
654,DummyRegressor(),dim_5_budget_5000_conf_817,{'strategy': 'mean'},-100.69950261488701,-8.823651831111167,-0.05465947858970521,4.4408920985006264e-17
655,RandomForestRegressor(),dim_5_budget_5000_conf_817,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-90.57645346419193,-7.897836907583775,0.21569461101676835,0.25349748173536757
656,DummyRegressor(),dim_5_budget_5000_conf_818,{'strategy': 'mean'},-14.261481558481387,-3.752966467512926,-0.01180309187270998,0.0
657,RandomForestRegressor(),dim_5_budget_5000_conf_818,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-6.597451709001338,-2.5193717728818514,0.5048848841229573,0.5186821720218876
658,DummyRegressor(),dim_5_budget_5000_conf_9,{'strategy': 'mean'},-35.147053131005954,-5.907358003486759,-0.009893433855498434,0.0
659,RandomForestRegressor(),dim_5_budget_5000_conf_9,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-10.521605834758919,-3.2280409744445415,0.6915928602639625,0.7001713243591101
660,DummyRegressor(),dim_5_budget_500_conf_0,{'strategy': 'mean'},-37361.79356201822,-151.8565231594203,-0.13459560904656026,0.0
661,RandomForestRegressor(),dim_5_budget_500_conf_0,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-30981.408584477544,-128.70800353976261,0.24173249113623524,0.2738772016112358
662,DummyRegressor(),dim_5_budget_500_conf_1,{'strategy': 'mean'},-19548.94658948193,-136.52256262086263,-0.0052500125826218545,-4.4408920985006264e-17
663,RandomForestRegressor(),dim_5_budget_500_conf_1,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-8250.397269424951,-84.43015081468684,0.6298720502236115,0.6377591213027525
664,DummyRegressor(),dim_5_budget_500_conf_818,{'strategy': 'mean'},-37241.20067363724,-174.11682996751398,-0.1179721543429387,0.0
665,RandomForestRegressor(),dim_5_budget_500_conf_818,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-23938.79030991793,-135.45912841422245,0.0878012459617026,0.16156790253760223
666,DummyRegressor(),dim_5_budget_500_conf_1080,{'strategy': 'mean'},-35826.56128882151,-178.3809320431099,-0.040282389492008665,1.3322676295501878e-16
667,RandomForestRegressor(),dim_5_budget_500_conf_1080,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-16763.834610822738,-119.0650499309731,0.5171337536986129,0.564966389737517
668,DummyRegressor(),dim_5_budget_500_conf_1350,{'strategy': 'mean'},-142252.36901618337,-353.9816988121988,-0.03507773004883252,4.4408920985006264e-17
669,RandomForestRegressor(),dim_5_budget_500_conf_1350,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-83083.40823812,-260.4763185441775,0.45172426012465083,0.48771371476317904
670,DummyRegressor(),dim_30_budget_500_conf_4,{'strategy': 'mean'},-2481200683199.825,-1499779.8736851898,-0.008015782503362833,-8.881784197001253e-17
671,RandomForestRegressor(),dim_30_budget_500_conf_4,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-545696081279.741,-592407.9886585694,0.8511773210814477,0.8553376605341716
672,DummyRegressor(),dim_30_budget_500_conf_11,{'strategy': 'mean'},-14568439507501.574,-3734342.5586352893,-0.004023253460047194,-1.7763568394002506e-16
673,RandomForestRegressor(),dim_30_budget_500_conf_11,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-1923117395618.0183,-1234872.20096044,0.880736538546952,0.8830454053963495
674,DummyRegressor(),dim_30_budget_500_conf_13,{'strategy': 'mean'},-12511600747267.82,-3419904.8939347975,-0.006494824829485024,1.1102230246251565e-16
675,RandomForestRegressor(),dim_30_budget_500_conf_13,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1773835803234.4888,-1195609.1037370882,0.8690145148433842,0.8720580698038104
676,DummyRegressor(),dim_30_budget_500_conf_15,{'strategy': 'mean'},-12911231148342.896,-3486103.035268753,-0.0067655575809103755,2.2204460492503132e-17
677,RandomForestRegressor(),dim_30_budget_500_conf_15,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-2041684913901.2097,-1306671.5299740327,0.8589493472584525,0.8621835257810204
678,DummyRegressor(),dim_30_budget_500_conf_17,{'strategy': 'mean'},-12790686346797.658,-3460975.3008246915,-0.006227289825499804,-4.4408920985006264e-17
679,RandomForestRegressor(),dim_30_budget_500_conf_17,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-2361002145378.6206,-1256779.7153889395,0.8629603232338268,0.8657815633695511
680,DummyRegressor(),dim_30_budget_500_conf_19,{'strategy': 'mean'},-13807836913141.533,-3626509.579442131,-0.00583350898553543,1.1102230246251565e-16
681,RandomForestRegressor(),dim_30_budget_500_conf_19,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1869848810525.433,-1250425.8676734548,0.861290727465212,0.8641755701067366
682,DummyRegressor(),dim_30_budget_500_conf_540,{'strategy': 'mean'},-2494645465827.1353,-1443919.4133324022,-0.0180017850954449,0.0
683,RandomForestRegressor(),dim_30_budget_500_conf_540,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-642901940215.1953,-627364.0418662778,0.7721893555556368,0.7760146945293943
684,DummyRegressor(),dim_30_budget_500_conf_542,{'strategy': 'mean'},-2470944820189.3535,-1490775.9838328303,-0.009821243953736092,-8.881784197001253e-17
685,RandomForestRegressor(),dim_30_budget_500_conf_542,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-413607691227.2936,-529984.3802836176,0.8468799649031716,0.8502074694417405
686,DummyRegressor(),dim_30_budget_500_conf_810,{'strategy': 'mean'},-4581946715759.64,-2070508.4547722866,-0.005260390504244539,-4.4408920985006264e-17
687,RandomForestRegressor(),dim_30_budget_500_conf_810,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-712361518355.5248,-736405.6182015066,0.8758375025169928,0.8778159717056944
688,DummyRegressor(),dim_30_budget_500_conf_812,{'strategy': 'mean'},-4846946323908.061,-2153900.117708073,-0.004498846705789683,0.0
689,RandomForestRegressor(),dim_30_budget_500_conf_812,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-674635528067.7764,-707976.4927146498,0.8706243722770601,0.8726717121128174
690,DummyRegressor(),dim_30_budget_500_conf_815,{'strategy': 'mean'},-1304313094080.8508,-1101750.1447202836,-0.008738269162698131,8.881784197001253e-17
691,RandomForestRegressor(),dim_30_budget_500_conf_815,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-224367523272.295,-430733.9259719065,0.8195084023798046,0.8235253590384243
692,DummyRegressor(),dim_30_budget_500_conf_818,{'strategy': 'mean'},-4138600012502.779,-1972453.9351750202,-0.00527420583719751,-4.4408920985006264e-17
693,RandomForestRegressor(),dim_30_budget_500_conf_818,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-669669173888.763,-700186.3453958489,0.8349553596138659,0.8380936050274064
694,DummyRegressor(),dim_30_budget_2000_conf_813,{'strategy': 'mean'},-47468585.97871102,-6766.848409080469,-0.004965845095558086,-1.3322676295501878e-16
695,RandomForestRegressor(),dim_30_budget_2000_conf_813,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-14184683.308991205,-3595.4467848597865,0.716336385770124,0.7194931284275417
696,DummyRegressor(),dim_30_budget_2000_conf_818,{'strategy': 'mean'},-215869925.00769052,-14597.441781988455,-0.0020795505238085264,0.0
697,RandomForestRegressor(),dim_30_budget_2000_conf_818,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-66329164.130883075,-7780.981578743146,0.7079263377304309,0.7097013404111584
698,DummyRegressor(),dim_30_budget_5000_conf_15,{'strategy': 'mean'},-2067146.843637978,-1433.0657601309863,-0.0007476503906359344,-1.3322676295501878e-16
699,RandomForestRegressor(),dim_30_budget_5000_conf_15,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-636244.5552044347,-763.2064220075802,0.7064052598546111,0.7067341949695102
700,DummyRegressor(),dim_5_budget_500_conf_2,{'strategy': 'mean'},-7658.227227234954,-79.92802297319744,-0.04730088024161159,1.554312234475219e-16
701,RandomForestRegressor(),dim_5_budget_500_conf_2,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-4495.360585994748,-59.44301560097874,0.4636286605689044,0.48569460809857096
702,DummyRegressor(),dim_5_budget_500_conf_3,{'strategy': 'mean'},-36784.16197253596,-187.91515964491106,-0.005864769489102218,-8.881784197001253e-17
703,RandomForestRegressor(),dim_5_budget_500_conf_3,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-19836.927506289536,-134.40720527085995,0.4988138636986852,0.5106356457998322
704,DummyRegressor(),dim_5_budget_500_conf_4,{'strategy': 'mean'},-41598.293209698706,-185.91762431804403,-0.06264688227261321,-2.2204460492503132e-17
705,RandomForestRegressor(),dim_5_budget_500_conf_4,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-29400.71799193414,-154.67978770960184,0.16070316603875023,0.201060820731115
706,DummyRegressor(),dim_5_budget_500_conf_5,{'strategy': 'mean'},-70013.6080610097,-224.07572336716925,-0.05187550812937092,8.881784197001253e-17
707,RandomForestRegressor(),dim_5_budget_500_conf_5,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-52127.58086730087,-186.71459235923263,0.3197498494116305,0.34471361775511533
708,DummyRegressor(),dim_5_budget_500_conf_6,{'strategy': 'mean'},-21550.87934295435,-138.6501643056313,-0.016814284325050544,0.0
709,RandomForestRegressor(),dim_5_budget_500_conf_6,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-10838.17323997837,-90.94880193807803,0.5524044136640706,0.568769776216927
710,DummyRegressor(),dim_5_budget_500_conf_7,{'strategy': 'mean'},-32676.692432034593,-179.9830437772474,-0.0002545067591037675,0.0
711,RandomForestRegressor(),dim_5_budget_500_conf_7,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-13766.853802541907,-112.64099932968038,0.5876777406847633,0.5942771975187384
712,DummyRegressor(),dim_5_budget_500_conf_8,{'strategy': 'mean'},-13113.256686162738,-105.77607223885893,-0.03059831314509327,6.661338147750939e-17
713,RandomForestRegressor(),dim_5_budget_500_conf_8,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-7061.464202301033,-76.85033120647913,0.45754237331455416,0.47984316081600153
714,DummyRegressor(),dim_5_budget_500_conf_9,{'strategy': 'mean'},-53768.52430632542,-224.98949917826036,-0.009358424049923198,0.0
715,RandomForestRegressor(),dim_5_budget_500_conf_9,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-25431.37194704028,-142.67413089181224,0.5978878093097981,0.6062478901881817
716,DummyRegressor(),dim_5_budget_500_conf_10,{'strategy': 'mean'},-9376.96038969869,-95.4224339182845,-0.008725028102830379,0.0
717,RandomForestRegressor(),dim_5_budget_500_conf_10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-4173.629746581115,-63.5828988044585,0.541352975081779,0.5479267742633083
718,DummyRegressor(),dim_5_budget_500_conf_11,{'strategy': 'mean'},-37307.04435594281,-182.61991037934868,-0.014487491261937224,-4.4408920985006264e-17
719,RandomForestRegressor(),dim_5_budget_500_conf_11,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-20613.088717742336,-134.6739924712821,0.4229132150810024,0.44090380250548
720,DummyRegressor(),dim_5_budget_500_conf_12,{'strategy': 'mean'},-15159.155011551285,-119.6641314607574,-0.008568047601479866,8.881784197001253e-17
721,RandomForestRegressor(),dim_5_budget_500_conf_12,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-7726.087657738017,-84.56484422522928,0.49762550837092273,0.5061266567860253
722,DummyRegressor(),dim_5_budget_500_conf_13,{'strategy': 'mean'},-40862.01869019782,-191.26528436622715,-0.05547171924215686,6.661338147750939e-17
723,RandomForestRegressor(),dim_5_budget_500_conf_13,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-16762.59628791081,-117.80752200470094,0.5280349421481066,0.5673649538351804
724,DummyRegressor(),dim_5_budget_500_conf_14,{'strategy': 'mean'},-30137.283262335084,-149.6606968873585,-0.08232030787236391,4.4408920985006264e-17
725,RandomForestRegressor(),dim_5_budget_500_conf_14,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 42}",-22842.959379195992,-129.6676319641933,0.07140360464435339,0.19852034200827326
726,DummyRegressor(),dim_5_budget_500_conf_15,{'strategy': 'mean'},-37485.64305627176,-187.1984368608209,-0.004988117119746738,6.661338147750939e-17
727,RandomForestRegressor(),dim_5_budget_500_conf_15,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-18934.724003559128,-132.54322478625267,0.49193921850323113,0.4946129383902645
728,DummyRegressor(),dim_5_budget_500_conf_16,{'strategy': 'mean'},-17692.54300942459,-129.2440224201948,-0.027751190204992858,-8.881784197001253e-17
729,RandomForestRegressor(),dim_5_budget_500_conf_16,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-7634.246763872616,-85.3964181760081,0.5371007150095902,0.5552215472844549
730,DummyRegressor(),dim_5_budget_500_conf_17,{'strategy': 'mean'},-23930.561831973675,-145.37608725359033,-0.07372097311048678,6.661338147750939e-17
731,RandomForestRegressor(),dim_5_budget_500_conf_17,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-13698.803771199979,-106.3425557265454,0.35993655522589313,0.43410469564273074
732,DummyRegressor(),dim_5_budget_500_conf_18,{'strategy': 'mean'},-32823.23911283163,-147.39129242196952,-0.09227629617739037,-2.2204460492503132e-17
733,RandomForestRegressor(),dim_5_budget_500_conf_18,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-24871.94511112562,-120.47861060253176,0.2717471197093565,0.3102823908606422
734,DummyRegressor(),dim_5_budget_500_conf_19,{'strategy': 'mean'},-27048.93413231377,-162.35686992597238,-0.006051823945637924,2.2204460492503132e-17
735,RandomForestRegressor(),dim_5_budget_500_conf_19,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-11081.275267706678,-101.03899258600788,0.6100820155325835,0.6174488927808477
736,DummyRegressor(),dim_5_budget_500_conf_270,{'strategy': 'mean'},-6790.538182609528,-77.1193138678067,-0.021666043824123182,0.0
737,RandomForestRegressor(),dim_5_budget_500_conf_270,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-3361.493790197454,-51.83530120431709,0.5158129452223157,0.5386038807721103
738,DummyRegressor(),dim_5_budget_500_conf_271,{'strategy': 'mean'},-33788.60388741428,-178.48005609845342,-0.015518187266272498,-4.4408920985006264e-17
739,RandomForestRegressor(),dim_5_budget_500_conf_271,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-14970.923298096837,-114.23088062757378,0.6042187934222824,0.623381795695888
740,DummyRegressor(),dim_5_budget_500_conf_272,{'strategy': 'mean'},-8261.981563882147,-88.57412937451357,-0.01001512853504436,4.4408920985006264e-17
741,RandomForestRegressor(),dim_5_budget_500_conf_272,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-3956.2582409515444,-59.336815492576974,0.5299207862560864,0.5424940060278077
742,DummyRegressor(),dim_5_budget_500_conf_540,{'strategy': 'mean'},-6231.692663382928,-74.54276246138798,-0.05454581154748106,0.0
743,RandomForestRegressor(),dim_5_budget_500_conf_540,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-2577.060284363071,-46.526247167589204,0.5899340067992447,0.6033094445065063
744,DummyRegressor(),dim_5_budget_500_conf_541,{'strategy': 'mean'},-13678.165450571356,-114.40598478761981,-0.0069197790403281,0.0
745,RandomForestRegressor(),dim_5_budget_500_conf_541,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-6372.051933111077,-76.32777166847256,0.5513541468192077,0.558545089737076
746,DummyRegressor(),dim_5_budget_500_conf_542,{'strategy': 'mean'},-8084.951826449862,-81.50363159334809,-0.05459984310477646,-4.4408920985006264e-17
747,RandomForestRegressor(),dim_5_budget_500_conf_542,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-4087.7302517592298,-58.22462513561292,0.44474559712267786,0.4922975239031512
748,DummyRegressor(),dim_5_budget_500_conf_543,{'strategy': 'mean'},-20404.623200385286,-135.80123390371898,-0.05512335918310751,-8.881784197001253e-17
749,RandomForestRegressor(),dim_5_budget_500_conf_543,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",-10181.175110640446,-94.11382262351665,0.43784321890705974,0.47435467955421257
750,DummyRegressor(),dim_5_budget_500_conf_544,{'strategy': 'mean'},-15743.708407954598,-115.9865894130439,-0.07527526970084017,-1.7763568394002506e-16
751,RandomForestRegressor(),dim_5_budget_500_conf_544,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-10856.658078702276,-96.40010715300663,0.17410122200446404,0.23328629331610778
752,DummyRegressor(),dim_5_budget_500_conf_810,{'strategy': 'mean'},-34483.33082461729,-183.6770429383376,-0.0016951618274268388,0.0
753,RandomForestRegressor(),dim_5_budget_500_conf_810,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-11245.850311899365,-103.96145709468297,0.665591135352415,0.6669910146656871
754,DummyRegressor(),dim_5_budget_500_conf_811,{'strategy': 'mean'},-77103.96716050882,-251.82232335474697,-0.049026002103424074,2.2204460492503132e-17
755,RandomForestRegressor(),dim_5_budget_500_conf_811,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-53375.45808372121,-208.19566905183433,0.025357132678202186,0.09693796062591524
756,DummyRegressor(),dim_5_budget_500_conf_812,{'strategy': 'mean'},-46782.48497299763,-201.65898684713062,-0.019661294420303087,8.881784197001253e-17
757,RandomForestRegressor(),dim_5_budget_500_conf_812,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-17956.531644442628,-120.208456519922,0.5745663088167487,0.5798944897380715
758,DummyRegressor(),dim_5_budget_500_conf_813,{'strategy': 'mean'},-142685.9009635454,-318.5074981126452,-0.0990360791507657,-8.881784197001253e-17
759,RandomForestRegressor(),dim_5_budget_500_conf_813,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 42}",-108997.46033254678,-269.9711556076041,0.1180939518905579,0.2134754415835058
760,DummyRegressor(),dim_5_budget_500_conf_814,{'strategy': 'mean'},-67627.26258289543,-249.35647659879783,-0.00832785429914371,2.2204460492503132e-17
761,RandomForestRegressor(),dim_5_budget_500_conf_814,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-35182.12833191296,-167.11238605089758,0.5529582148605492,0.5599577202553196
762,DummyRegressor(),dim_5_budget_500_conf_815,{'strategy': 'mean'},-200066.74300550023,-400.9953405505174,-0.042614646763456984,4.4408920985006264e-17
763,RandomForestRegressor(),dim_5_budget_500_conf_815,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 42}",-129601.43222379722,-312.57753662876183,0.36208029351373916,0.3871762038591714
764,DummyRegressor(),dim_5_budget_500_conf_816,{'strategy': 'mean'},-76053.97515821134,-253.21189051320638,-0.024485309834989664,-1.1102230246251565e-16
765,RandomForestRegressor(),dim_5_budget_500_conf_816,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-53295.83810873957,-205.28259624490875,0.3126315659199562,0.3451542127360554
766,DummyRegressor(),dim_5_budget_500_conf_817,{'strategy': 'mean'},-179359.75958820482,-355.03191416019337,-0.05634902965592463,8.881784197001253e-17
767,RandomForestRegressor(),dim_5_budget_500_conf_817,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-154342.07221523218,-307.424057066606,0.3202487526546253,0.34100953361971775
768,DummyRegressor(),dim_5_budget_500_conf_1081,{'strategy': 'mean'},-124270.42773662317,-287.6390448162734,-0.07326938719795403,0.0
769,RandomForestRegressor(),dim_5_budget_500_conf_1081,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",-105482.04172951037,-245.04852039798934,0.3334437239686718,0.3634946778572974
770,DummyRegressor(),dim_30_budget_500_conf_3,{'strategy': 'mean'},-12127440549171.904,-3392821.4957144214,-0.005596264614601098,-6.661338147750939e-17
771,RandomForestRegressor(),dim_30_budget_500_conf_3,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1720327809323.686,-1189775.3815803046,0.8699328039919827,0.8730461004250127
772,DummyRegressor(),dim_30_budget_500_conf_7,{'strategy': 'mean'},-12374134146083.86,-3409982.2499198443,-0.006612799390975343,-8.881784197001253e-17
773,RandomForestRegressor(),dim_30_budget_500_conf_7,"{'criterion': 'squared_error', 'max_depth': 15, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1562271229012.1821,-1082936.913332027,0.8771781712226531,0.8799032644672172
774,DummyRegressor(),dim_30_budget_500_conf_12,{'strategy': 'mean'},-2728243085025.7993,-1564901.0956632516,-0.009818834773295305,8.881784197001253e-17
775,RandomForestRegressor(),dim_30_budget_500_conf_12,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-593629240259.1255,-667073.645796424,0.8245535600984664,0.8296646367483083
776,DummyRegressor(),dim_30_budget_500_conf_14,{'strategy': 'mean'},-2657665627017.9253,-1511400.2121761334,-0.014256206564174655,-4.4408920985006264e-17
777,RandomForestRegressor(),dim_30_budget_500_conf_14,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-615430254178.4341,-664348.3837974906,0.7587893384509028,0.7656224176783109
778,DummyRegressor(),dim_30_budget_500_conf_16,{'strategy': 'mean'},-2741211609213.218,-1563334.170090532,-0.012463681993126663,1.3322676295501878e-16
779,RandomForestRegressor(),dim_30_budget_500_conf_16,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-607187615347.6832,-708435.7269711007,0.7757683981332515,0.7822097436932237
780,DummyRegressor(),dim_30_budget_500_conf_18,{'strategy': 'mean'},-2290366208178.3916,-1436900.2241646051,-0.011834357296264742,-8.881784197001253e-17
781,RandomForestRegressor(),dim_30_budget_500_conf_18,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-386178476186.19226,-547068.5397664413,0.8188750576363837,0.8233844407731301
782,DummyRegressor(),dim_30_budget_500_conf_271,{'strategy': 'mean'},-13971582904234.402,-3614337.80194347,-0.005631745092736918,-8.881784197001253e-17
783,RandomForestRegressor(),dim_30_budget_500_conf_271,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-2082007166163.0383,-1282790.2817445989,0.8766379637153368,0.8792185274726487
784,DummyRegressor(),dim_30_budget_500_conf_541,{'strategy': 'mean'},-10477749682844.494,-3129360.098468665,-0.005907681990691671,-4.4408920985006264e-17
