"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","algid"
"434",5,5,3,10000,9.57588,2.50462,3.576715,0.119897,4.23257,6.141704,2.363698,0.643096,0.079834,1.055205,"conf_6"
"435",5,5,3,50000,1.428609,7.6e-05,3.517976,0,4.025051,2.791512,0.000174,0.031802,0,0.00627,"conf_6"
"436",30,5,3,500,231.374097,250.424982,200.535446,216.535748,222.034639,260.982089,237.851641,278.97125,221.229447,212.01803,"conf_6"
"437",30,5,3,2000,132.049745,149.5045,123.628369,75.513375,131.973344,126.858537,94.435543,177.649593,101.237888,112.460956,"conf_6"
"438",30,5,3,5000,110.477153,146.260085,109.088169,65.179552,98.899216,111.891974,81.970078,159.359702,96.820368,105.639295,"conf_6"
"439",30,5,3,10000,109.005527,140.869111,107.22371,58.617606,96.6666,101.605119,79.923878,144.282458,95.191696,90.853315,"conf_6"
"440",30,5,3,50000,106.598448,140.5629,105.035433,58.552328,80.439309,99.743079,74.716113,144.082331,92.817388,90.193815,"conf_6"
"441",5,6,3,500,0.00999,0.075132,0.016365,0.004636,0.126407,0.042945,9e-04,0.02246,0.002493,0.008233,"conf_6"
"442",5,6,3,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"443",5,6,3,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"444",5,6,3,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"445",5,6,3,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"446",30,6,3,500,306.001203,414.041972,403.702781,254.362937,631.240742,242.207804,1576.619652,688.851835,285.009258,396.970822,"conf_6"
"447",30,6,3,2000,16.276344,28.678627,27.220116,17.077511,122.378925,23.961025,80.328676,53.305445,26.243441,35.37637,"conf_6"
"448",30,6,3,5000,1.363045,0.354107,0.451771,0.319495,15.211066,5.74753,1.579926,2.476087,0.759059,2.464447,"conf_6"
"449",30,6,3,10000,0.145137,0.021563,0.024285,0.002453,1.063848,2.054345,0.038891,0.084112,0.029696,0.079042,"conf_6"
"450",30,6,3,50000,0.000294,6.2e-05,1.3e-05,4e-06,0.004709,0.036079,7.5e-05,0.000478,7e-05,0.000506,"conf_6"
"451",5,7,3,500,2.250868,12.185733,2.72917,1.536994,7.634384,0.98393,0.379932,2.72917,2.593346,1.536994,"conf_6"
"452",5,7,3,2000,2.250868,12.185733,2.72917,1.536994,7.634384,0.98393,0.379932,2.72917,2.593346,1.536994,"conf_6"
"453",5,7,3,5000,2.250868,12.185733,2.72917,1.536994,7.634384,0.98393,0.379932,2.72917,2.593346,1.536994,"conf_6"
"454",5,7,3,10000,2.250868,12.185733,2.72917,1.536994,7.634384,0.98393,0.379932,2.72917,2.593346,1.536994,"conf_6"
"455",5,7,3,50000,2.250868,2.875283,0.494465,1.536994,0.98393,0.379932,0.379932,0.289633,2.593346,0.379932,"conf_6"
"456",30,7,3,500,45.534528,34.010052,48.230034,42.774223,43.909118,40.931611,47.48132,49.36702,70.967421,66.69352,"conf_6"
"457",30,7,3,2000,29.490172,19.830572,35.565222,13.14436,22.780306,19.55947,28.860646,25.445497,41.38681,36.458377,"conf_6"
"458",30,7,3,5000,29.490172,19.830572,35.565222,12.673072,22.780306,19.55947,28.860646,25.445497,41.38681,36.458377,"conf_6"
"459",30,7,3,10000,29.490172,19.830572,35.565222,12.673072,22.780306,19.55947,28.860646,25.445497,41.38681,36.458377,"conf_6"
"460",30,7,3,50000,29.490172,19.830572,35.565222,12.673072,22.780306,19.55947,28.860646,25.445497,41.38681,36.458377,"conf_6"
"461",5,8,3,500,0.534735,1.573958,0.03464,0.98715,3.485723,0.316857,1.447949,97.848099,1.3793,0.471402,"conf_6"
"462",5,8,3,2000,0,0,0,0,6e-06,0,0,0.004611,0,0,"conf_6"
"463",5,8,3,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"464",5,8,3,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"465",5,8,3,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"466",30,8,3,500,887.903874,1674.465922,2567.951804,1369.503688,1017.316514,1047.303661,1177.9738,1493.344948,999.062928,992.659666,"conf_6"
"467",30,8,3,2000,27.905041,90.054256,37.126869,27.907747,26.652084,29.162783,26.628551,29.37586,26.29074,28.267651,"conf_6"
"468",30,8,3,5000,24.782701,25.617622,25.221963,24.733443,23.158398,27.403278,23.077112,25.07002,23.107809,25.026953,"conf_6"
"469",30,8,3,10000,20.449692,20.995922,20.553252,20.224295,18.58636,23.354977,18.863159,20.527219,18.856968,20.277464,"conf_6"
"470",30,8,3,50000,0,0,1.7e-05,0,0,3.986624,0,1e-06,0,0,"conf_6"
"471",5,9,3,500,0.560147,0.387071,0.370487,0.289348,4.348455,4.348492,0.515146,1.243445,0.631041,0.461417,"conf_6"
"472",5,9,3,2000,0,0,0,0,3.930839,3.930839,0,0,0,0,"conf_6"
"473",5,9,3,5000,0,0,0,0,3.930839,3.930839,0,0,0,0,"conf_6"
"474",5,9,3,10000,0,0,0,0,3.930839,3.930839,0,0,0,0,"conf_6"
"475",5,9,3,50000,0,0,0,0,3.930839,3.930839,0,0,0,0,"conf_6"
"476",30,9,3,500,105.622772,173.622835,192.071487,194.920331,149.082682,166.070449,287.15682,132.520695,188.383475,107.893544,"conf_6"
"477",30,9,3,2000,28.824603,34.322314,80.171047,69.250216,18.888235,20.341895,27.242667,29.361574,23.105533,26.618272,"conf_6"
"478",30,9,3,5000,25.666339,20.83851,77.051877,25.972911,16.312984,17.73462,19.217701,27.231699,20.207029,22.865307,"conf_6"
"479",30,9,3,10000,21.276136,16.11943,71.934261,20.892042,12.256708,13.309163,15.10601,23.175336,15.438354,18.844815,"conf_6"
"480",30,9,3,50000,0,0,0,3.986624,0,0,0,0.60914,0,0,"conf_6"
"481",5,1,4,500,0,1e-06,1e-06,1e-06,0,0,1e-06,1e-06,0,0,"conf_6"
"482",5,1,4,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"483",5,1,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"484",5,1,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"485",5,1,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"486",30,1,4,500,5.636176,7.383029,6.94599,6.67093,9.483321,10.857322,3.987143,7.482461,6.237181,4.055259,"conf_6"
"487",30,1,4,2000,0.000247,0.000251,0.000257,0.000312,0.000535,0.000508,0.000139,0.000197,0.000318,0.000169,"conf_6"
"488",30,1,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"489",30,1,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"490",30,1,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"491",30,10,4,500,119021.206785,152148.539252,163145.861559,154285.640401,193245.381722,121213.769435,156783.038256,78527.728416,101195.166863,121490.607947,"conf_6"
"492",30,10,4,2000,17976.237339,18351.873297,15804.213851,26103.390347,26299.761512,7840.851271,18995.653537,20040.717439,23874.162271,30951.879881,"conf_6"
"493",30,10,4,5000,4237.626206,2994.896101,4183.00503,5994.187624,2437.923722,2561.89967,5873.504468,3450.589492,5404.184593,3887.46513,"conf_6"
"494",30,10,4,10000,648.534634,1000.578206,1150.639949,1054.422113,767.213296,372.670363,735.996523,269.676672,709.388212,599.47793,"conf_6"
"495",30,10,4,50000,0,2.2e-05,0,0,0,0,0,0,0,0,"conf_6"
"496",5,10,4,500,449.641078,116.869291,184.989383,25.850722,89.064645,1805.009094,973.558279,2758.503678,132.100326,4691.825374,"conf_6"
"497",5,10,4,2000,0.012686,12.126941,0,0,0,12.502554,0.035468,0.155528,0,0.062872,"conf_6"
"498",5,10,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"499",5,10,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"500",5,10,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"501",30,11,4,500,188.493617,137.706469,168.845564,159.261337,172.059267,160.418921,197.981747,193.882351,205.386787,170.544091,"conf_6"
"502",30,11,4,2000,185.333325,136.074088,164.346325,156.104182,165.867001,157.728369,194.250092,190.219285,196.35234,167.932783,"conf_6"
"503",30,11,4,5000,92.222319,80.085284,73.354879,79.768667,65.081293,86.142782,134.313383,77.381872,94.663572,87.953798,"conf_6"
"504",30,11,4,10000,30.38203,35.963738,22.704065,27.881569,18.229389,23.763793,71.159438,29.25905,16.668596,32.507,"conf_6"
"505",30,11,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"506",5,11,4,500,16.445266,31.845902,21.833096,27.457039,20.653204,29.673191,26.302323,27.327188,28.653112,28.386558,"conf_6"
"507",5,11,4,2000,3e-06,0.071733,2.461352,0.41107,0.017045,0.041896,0.036783,0.045696,0,0.000345,"conf_6"
"508",5,11,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"509",5,11,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"510",5,11,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"511",5,12,4,500,0.089996,8.072112,3.469315,5.164685,0.245755,0.06198,0.029551,0.470905,2.23746,1.998471,"conf_6"
"512",5,12,4,2000,0,0,0,0,0.052194,0,0.000421,0.149289,0,0,"conf_6"
"513",5,12,4,5000,0,0,0,0,6e-06,0,0,4e-06,0,0,"conf_6"
"514",5,12,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"515",5,12,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"516",30,12,4,500,5640250.329111,5800887.376377,7920704.16027,8968457.450161,5525048.644097,6672961.656719,3645837.707101,7828086.08053,4577472.670864,5333282.49757,"conf_6"
"517",30,12,4,2000,183.180276,479.443885,603.109504,342.346427,190.330423,149.656363,64.96071,423.222011,338.569684,176.546201,"conf_6"
"518",30,12,4,5000,3.718071,0.085934,4.411897,0.204562,3.914447,2.536708,2.963733,0.144856,3.429727,2.279234,"conf_6"
"519",30,12,4,10000,1.988294,0.020338,2.744504,0.089562,2.096285,1.217465,1.358068,0.045874,1.543782,1.133531,"conf_6"
"520",30,12,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"521",5,13,4,500,1.225806,2.75368,18.609458,1.015067,0.427877,1.159256,1.335527,0.028934,3.204275,0.090174,"conf_6"
"522",5,13,4,2000,0.031481,2.631518,0.044964,0.962138,0.006513,0.004936,1.328644,0.013999,0.000841,0.071054,"conf_6"
"523",5,13,4,5000,0,4e-06,0,0,0,0,0,0.013999,0,0,"conf_6"
"524",5,13,4,10000,0,0,0,0,0,0,0,0.013999,0,0,"conf_6"
"525",5,13,4,50000,0,0,0,0,0,0,0,0.013999,0,0,"conf_6"
"526",30,13,4,500,407.346481,563.30777,573.599951,490.629482,511.545033,442.504964,529.491245,498.723361,618.743002,556.37339,"conf_6"
"527",30,13,4,2000,16.277696,10.026986,10.783832,12.082773,7.813746,7.706796,15.739726,10.810642,15.126286,8.058317,"conf_6"
"528",30,13,4,5000,2.09014,0.086032,0.490758,0.002851,1.98413,2.60468,2.475598,2.646068,0.005888,0.06116,"conf_6"
"529",30,13,4,10000,2.085948,0.084287,0.488808,0.000974,1.982875,2.604012,2.473618,2.643018,0.002027,0.059425,"conf_6"
"530",30,13,4,50000,2.085948,0.084287,0.488808,0.000974,1.982875,2.604012,2.473618,2.643018,0.002027,0.059425,"conf_6"
"531",5,14,4,500,0.001808,0.000162,0.005093,0.002442,0.00339,0.002678,0.002496,0.000945,0.001282,0.004231,"conf_6"
"532",5,14,4,2000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"533",5,14,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"534",5,14,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"535",5,14,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"536",30,14,4,500,3.636013,2.148932,1.12423,1.495922,2.06516,3.484736,2.324818,1.339641,2.878734,3.035768,"conf_6"
"537",30,14,4,2000,0.014331,0.009787,0.009283,0.012384,0.013355,0.012244,0.015277,0.011065,0.012761,0.014906,"conf_6"
"538",30,14,4,5000,0.000869,0.000833,0.000769,0.00055,0.000971,0.000838,0.001257,0.000701,0.00078,0.000726,"conf_6"
"539",30,14,4,10000,7.7e-05,6.8e-05,8.4e-05,6.1e-05,6.7e-05,5.1e-05,8.6e-05,8.3e-05,0.000105,8.8e-05,"conf_6"
"540",30,14,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"541",5,15,4,500,14.924418,1.994424,14.942831,15.927651,1.99033,26.341664,10.899145,65.756126,33.208198,29.849577,"conf_6"
"542",5,15,4,2000,14.924351,1.989918,14.924351,15.91931,1.989918,26.341664,9.94958,65.666812,33.208198,29.848635,"conf_6"
"543",5,15,4,5000,14.924351,1.989918,14.924351,15.91931,1.989918,26.341664,9.94958,27.858763,28.459432,29.848635,"conf_6"
"544",5,15,4,10000,14.924351,1.989918,14.924351,15.91931,1.989918,21.888993,9.94958,27.858763,13.929412,29.848635,"conf_6"
"545",5,15,4,50000,14.924351,1.989918,13.453209,10.886842,1.989918,21.888993,9.94958,21.332232,13.929412,9.94958,"conf_6"
"546",30,15,4,500,360.378133,336.720318,358.513437,311.856191,362.929762,390.412398,347.753659,332.750686,342.015172,308.131073,"conf_6"
"547",30,15,4,2000,106.2356,114.70935,108.17794,111.742684,83.683787,158.813261,137.406405,95.948614,113.366956,76.38667,"conf_6"
"548",30,15,4,5000,102.481551,111.435536,104.473518,101.498539,80.591586,152.255324,132.329891,91.536,107.543927,74.621802,"conf_6"
"549",30,15,4,10000,102.480434,111.434944,104.470342,101.485516,80.591482,152.227213,132.3288,91.535915,107.454908,74.621798,"conf_6"
"550",30,15,4,50000,102.480434,111.434944,104.470342,101.485516,80.591482,152.227213,132.3288,91.535915,107.454908,74.621798,"conf_6"
"551",5,16,4,500,0.648675,0.726225,3.019951,0.458029,9.608028,0.751916,5.18493,0.258353,0.39694,0.876616,"conf_6"
"552",5,16,4,2000,0.609282,0.714606,3.002679,0.433498,9.509156,0.741924,5.051524,0.253738,0.38716,0.841544,"conf_6"
"553",5,16,4,5000,0.609282,0.714606,3.002679,0.433498,9.509156,0.741924,5.051524,0.253738,0.38716,0.841544,"conf_6"
"554",5,16,4,10000,0.609282,0.714606,3.002679,0.433498,1.588199,0.741924,5.051524,0.253738,0.38716,0.841544,"conf_6"
"555",5,16,4,50000,0.609282,0.714606,3.002679,0.433498,1.588199,0.741924,5.051524,0.253738,0.044104,0.841544,"conf_6"
"556",30,16,4,500,10.105587,11.662243,12.738687,16.874994,22.332531,12.173907,16.726792,10.628259,11.731581,26.845094,"conf_6"
"557",30,16,4,2000,5.429489,2.917302,5.821564,7.244565,7.699435,4.624429,8.858859,2.952162,3.875105,13.587661,"conf_6"
"558",30,16,4,5000,5.179265,2.779298,5.574532,6.79052,7.252397,4.42139,8.668757,2.725701,3.740447,12.999017,"conf_6"
"559",30,16,4,10000,5.175883,2.778518,5.571261,6.789673,7.247534,4.417627,8.668514,2.725161,3.739245,12.99538,"conf_6"
"560",30,16,4,50000,5.175881,2.778518,5.571254,6.789673,7.247441,4.417267,8.668514,2.725161,3.739229,12.995379,"conf_6"
"561",5,17,4,500,10.690717,5.562078,10.086731,10.086522,9.18378,8.653477,2.008748,0.864633,7.895147,2.035828,"conf_6"
"562",5,17,4,2000,10.690717,2.440694,10.086501,10.086501,9.183713,8.653241,1.978198,0.011996,7.895036,2.024234,"conf_6"
"563",5,17,4,5000,10.690717,0.747576,0.003461,10.086501,9.183713,8.653241,1.978198,0.011964,7.895036,2.024234,"conf_6"
"564",5,17,4,10000,10.690717,0.747576,0.003461,10.086501,9.183713,8.653241,0.133684,0.011964,7.895036,1.073906,"conf_6"
"565",5,17,4,50000,0.832285,0.747576,0.003461,10.086501,9.183713,8.653241,0.116496,0.011964,2.590659,0.423849,"conf_6"
"566",30,17,4,500,7.50793,7.097831,6.793137,8.350783,6.077113,7.062996,6.937116,6.483495,8.697152,7.922684,"conf_6"
"567",30,17,4,2000,5.875841,5.390717,4.450932,5.830063,3.937818,4.460643,4.919298,4.820374,8.697152,6.062271,"conf_6"
"568",30,17,4,5000,5.676547,5.306618,4.400499,5.697812,3.91944,4.453539,4.839827,4.791522,5.555485,5.884687,"conf_6"
"569",30,17,4,10000,5.611446,5.255136,4.390187,5.596612,3.919429,4.453537,4.826605,4.783547,5.352833,5.754586,"conf_6"
"570",30,17,4,50000,5.594732,5.249708,4.389899,5.574923,3.919429,4.452776,4.824625,4.782869,5.352833,5.704936,"conf_6"
"571",5,18,4,500,13.490673,20.892148,46.584655,46.498467,27.94873,8.418444,32.253582,30.874101,2.809316,29.130815,"conf_6"
"572",5,18,4,2000,13.490035,20.892068,46.581484,46.497269,27.948702,8.418444,32.25319,30.874056,2.706396,2.502413,"conf_6"
"573",5,18,4,5000,3.099192,20.892068,46.581484,46.497269,26.695117,7.981274,32.25319,30.874056,2.706396,2.50172,"conf_6"
"574",5,18,4,10000,3.099192,4.374102,46.581484,5.690667,26.695117,7.981274,32.25319,30.874056,2.706396,2.50172,"conf_6"
"575",5,18,4,50000,3.099192,4.373856,10.629538,0.69523,2.271525,3.26313,2.405235,30.874056,2.706396,2.50172,"conf_6"
"576",30,18,4,500,30.313823,27.131772,19.849892,28.145763,23.493335,32.262994,33.8481,27.477203,25.908088,26.085942,"conf_6"
"577",30,18,4,2000,20.350274,17.668463,13.70001,20.587637,14.382907,22.154296,23.038862,20.351964,17.441493,16.835854,"conf_6"
"578",30,18,4,5000,20.131591,16.902043,12.37258,19.268607,13.313608,21.494281,20.515633,19.887774,16.779134,16.625367,"conf_6"
"579",30,18,4,10000,20.114276,16.673341,11.531337,19.108333,12.998357,21.394212,20.372682,19.768238,16.691131,16.625226,"conf_6"
"580",30,18,4,50000,20.108384,16.586901,11.464717,18.946804,12.425496,21.363038,20.369874,19.698587,16.665441,16.625226,"conf_6"
"581",5,19,4,500,0.665267,0.828188,0.974024,2.005888,3.009754,0.643746,0.312278,1.746488,1.316735,2.184444,"conf_6"
"582",5,19,4,2000,0.665267,0.828188,0.974024,1.380249,2.283821,0.643746,0.119939,1.746488,1.316735,0.585069,"conf_6"
"583",5,19,4,5000,0.665267,0.35132,0.941251,1.380249,0.23176,0.577006,0.10153,0.058171,1.296063,0.585069,"conf_6"
"584",5,19,4,10000,0.665267,0.330801,0.904739,0.790757,0.214125,0.259181,0.098462,0.052249,0.855861,0.585069,"conf_6"
"585",5,19,4,50000,0.349194,0.09226,0.434734,0.631354,0.21206,0.259181,0.098175,0.051059,0.455282,0.114998,"conf_6"
"586",30,19,4,500,6.862533,7.106781,6.147954,6.781938,6.492167,6.873136,7.437876,6.522364,6.450092,5.850316,"conf_6"
"587",30,19,4,2000,6.834328,7.106781,5.9792,6.781938,6.492167,6.873136,7.437876,2.33765,2.581834,5.001227,"conf_6"
"588",30,19,4,5000,6.531403,6.660474,5.9792,3.472482,5.885018,6.873136,6.754014,1.289172,1.405534,5.001227,"conf_6"
"589",30,19,4,10000,1.114054,6.65485,5.9792,0.612643,5.885018,6.594531,6.690131,1.007465,0.616202,5.001227,"conf_6"
"590",30,19,4,50000,0.519227,5.326636,0.16857,0.351109,5.265372,0.717628,2.027636,0.652377,0.537897,5.001227,"conf_6"
"591",5,2,4,500,9.963751,102.432679,153.288435,30.596909,280.877711,298.581701,387.85069,16.511112,582.962238,323.069787,"conf_6"
"592",5,2,4,2000,1e-06,6e-06,6e-06,0,0,8e-06,4.21065,1e-06,0,0,"conf_6"
"593",5,2,4,5000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"594",5,2,4,10000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"595",5,2,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"596",30,2,4,500,442103.27945,152438.693383,183544.034014,413176.7959,221015.081607,352134.154362,251964.084845,284852.832504,270662.29582,124879.892622,"conf_6"
"597",30,2,4,2000,25418.022215,13963.328824,10627.792657,35754.934944,13647.694613,27772.649296,19446.820382,52951.973117,25940.816516,22404.356339,"conf_6"
"598",30,2,4,5000,4046.962172,3448.088276,2254.370731,5000.506131,3308.012256,4980.962266,1925.673357,2548.211527,3243.666253,2463.220069,"conf_6"
"599",30,2,4,10000,583.812171,411.54276,693.947599,811.325054,715.880614,1086.767474,540.01324,449.978894,542.162138,924.297813,"conf_6"
"600",30,2,4,50000,0,0,0,0,0,0,0,0,0,0,"conf_6"
"601",5,20,4,500,1.697913,1.302861,0.908052,1.658203,1.895061,1.658233,2.21122,1.50026,1.739287,1.500504,"conf_6"
"602",5,20,4,2000,1.697833,1.302843,0.908033,1.658202,1.895057,1.65818,2.210942,1.500246,1.737123,1.50043,"conf_6"
"603",5,20,4,5000,1.697833,1.302843,0.908033,1.658202,1.895057,1.65818,2.210942,1.500246,1.737123,1.50043,"conf_6"
"604",5,20,4,10000,1.697833,1.302843,0.908033,1.658202,1.895057,1.65818,2.210942,1.500246,1.737123,1.50043,"conf_6"
"605",5,20,4,50000,1.697833,1.302843,0.908033,1.658202,1.651291,1.65818,2.210942,1.500246,1.737123,1.50043,"conf_6"
"606",30,20,4,500,3.315411,3.338845,3.478968,3.494613,3.463319,3.062949,3.364735,3.489371,3.491463,3.722023,"conf_6"
"607",30,20,4,2000,2.114596,2.383206,2.001868,1.845205,2.232424,1.942766,2.203876,2.567877,2.100401,2.411771,"conf_6"
"608",30,20,4,5000,2.112443,2.382111,2.000427,1.842494,2.217759,1.941193,2.191405,2.566657,2.079381,2.408446,"conf_6"
"609",30,20,4,10000,2.112443,2.382111,2.000427,1.842494,2.217758,1.941193,2.191405,2.566657,2.079381,2.408446,"conf_6"
"610",30,20,4,50000,2.112443,2.382111,2.000427,1.842494,2.217758,1.941193,2.191405,2.566657,2.079381,2.408446,"conf_6"
"611",5,21,4,500,1.245258,1.245258,1.245264,1.245283,1.245258,1.245261,1.245258,7.317633,7.318394,7.317608,"conf_6"
"612",5,21,4,2000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,7.317555,7.317555,7.317555,"conf_6"
"613",5,21,4,5000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,7.317555,7.317555,7.317555,"conf_6"
"614",5,21,4,10000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,7.317555,7.317555,7.317555,"conf_6"
"615",5,21,4,50000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,7.317555,7.317555,7.317555,"conf_6"
"616",30,21,4,500,6.921517,3.480931,18.513627,8.333453,8.073015,16.54318,9.245635,12.190092,8.639268,7.038356,"conf_6"
"617",30,21,4,2000,0.000139,6e-06,12.19333,0.000268,1.4e-05,1.921287,0.000213,1.833682,0.001057,0.000178,"conf_6"
"618",30,21,4,5000,0,0,12.193127,0,0,1.803023,0,1.80302,0,0,"conf_6"
"619",30,21,4,10000,0,0,12.193127,0,0,1.803019,0,1.803019,0,0,"conf_6"
"620",30,21,4,50000,0,0,12.193127,0,0,1.803019,0,1.803019,0,0,"conf_6"
"621",5,22,4,500,7.27163,7.271629,7.271629,8.788842,7.271629,7.27163,7.271629,7.271629,7.271629,7.271629,"conf_6"
"622",5,22,4,2000,7.271629,7.271629,7.271629,8.742751,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"623",5,22,4,5000,7.271629,7.271629,7.271629,8.742751,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"624",5,22,4,10000,7.271629,7.271629,7.271629,8.742751,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"625",5,22,4,50000,7.271629,7.271629,7.271629,8.742751,7.271629,7.271629,7.271629,7.271629,7.271629,7.271629,"conf_6"
"626",30,22,4,500,25.095585,18.945903,22.455003,21.271895,22.904953,20.193142,19.472044,23.071737,19.974442,22.082392,"conf_6"
"627",30,22,4,2000,14.585415,14.58504,14.585672,14.585664,14.58522,14.585255,14.585191,14.585225,14.585299,14.58534,"conf_6"
"628",30,22,4,5000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_6"
"629",30,22,4,10000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_6"
"630",30,22,4,50000,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,"conf_6"
"631",5,23,4,500,2.845957,3.635447,3.718165,1.154452,1.176279,2.182359,2.702983,3.498366,2.73065,4.235501,"conf_6"
"632",5,23,4,2000,0.959587,3.635447,3.718165,1.120099,1.176279,2.182359,2.326062,1.84536,2.73065,1.99541,"conf_6"
"633",5,23,4,5000,0.924848,3.30162,2.970699,1.120069,1.176279,2.182359,1.361174,1.84536,2.73065,1.99541,"conf_6"
"634",5,23,4,10000,0.924848,3.30162,2.808708,1.120069,1.176279,0.848789,1.361174,1.84536,1.719092,0.502567,"conf_6"
"635",5,23,4,50000,0.895908,0.488667,0.047911,1.120069,1.176279,0.753174,0.037325,1.295094,0.427543,0.502567,"conf_6"
"636",30,23,4,500,5.223886,4.105134,6.002818,5.764907,5.277195,5.378492,5.480259,4.819396,6.005882,5.873074,"conf_6"
"637",30,23,4,2000,5.223886,4.105134,4.301585,0.434116,0.64535,5.378492,5.480259,4.819396,5.304893,5.873074,"conf_6"
"638",30,23,4,5000,4.847441,4.105134,4.301585,0.390719,0.573264,4.42704,5.480259,1.372184,3.462997,5.873074,"conf_6"
"639",30,23,4,10000,4.847441,3.752858,4.301585,0.390717,0.57014,4.035735,1.020221,0.387945,3.462997,4.63121,"conf_6"
"640",30,23,4,50000,4.115024,0.219717,3.54222,0.390717,0.561477,2.995181,0.972717,0.387945,3.462997,3.394204,"conf_6"
"641",5,24,4,500,21.072273,37.433984,33.232651,35.460711,53.074754,31.884757,24.06427,50.020154,49.296133,20.427307,"conf_6"
"642",5,24,4,2000,20.96535,37.433984,33.232651,31.386511,44.660823,23.708447,23.990139,35.35715,36.265802,20.406969,"conf_6"
"643",5,24,4,5000,20.96535,33.455652,2.362907,31.386511,44.660823,23.708447,23.990139,22.457359,21.749832,20.406969,"conf_6"
"644",5,24,4,10000,20.96535,33.455652,2.362907,22.942893,26.73674,23.708447,23.990139,3.471498,20.242147,20.406969,"conf_6"
"645",5,24,4,50000,20.96535,11.652929,2.362907,14.064281,26.73674,23.708447,23.990139,3.471108,16.305869,20.406969,"conf_6"
"646",30,24,4,500,348.972407,365.762538,406.548332,308.324616,324.925296,327.649614,330.794119,370.111139,371.813212,301.774133,"conf_6"
"647",30,24,4,2000,348.972407,180.980269,406.548332,308.324616,324.925296,327.649614,154.290347,347.521736,332.454823,143.777046,"conf_6"
"648",30,24,4,5000,339.950031,164.370199,388.703673,308.324616,324.925296,181.032397,151.057,347.521736,223.666115,130.866054,"conf_6"
"649",30,24,4,10000,324.99464,164.351319,388.703673,301.728996,312.092677,121.552015,151.056282,347.521736,164.50659,130.859622,"conf_6"
"650",30,24,4,50000,125.769571,164.351319,368.608313,301.728996,162.24706,121.551833,151.056282,285.363266,164.50638,130.859622,"conf_6"
"651",30,3,4,500,308.203407,402.132788,413.529451,377.475105,378.994294,349.452514,286.154069,405.458527,373.947699,347.610661,"conf_6"
"652",30,3,4,2000,99.37882,228.245124,211.689697,175.825348,175.009666,126.290073,281.767266,225.470541,167.024886,268.464851,"conf_6"
"653",30,3,4,5000,98.500647,227.84432,210.930411,174.117008,174.118281,121.386289,281.767266,200.269398,166.158018,268.464851,"conf_6"
"654",30,3,4,10000,98.500618,227.844195,210.929814,174.11697,174.116782,121.384571,89.260469,199.985662,166.157236,111.524915,"conf_6"
