"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","run.21","run.22","run.23","run.24","run.25","run.26","run.27","run.28","run.29","run.30","algid"
"103",5,19,1,5000,1.157985,1.093919,0.638512,1.67982,2.751621,0.435896,2.433902,0.974655,1.358179,0.898584,0.077666,0.106028,0.059496,0.149225,0.247409,0.398177,0.116048,0.121736,0.045352,0.053965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"104",5,19,1,10000,1.157985,0.153152,0.107042,0.634448,0.298451,0.435896,0.422113,0.974655,1.358179,0.868316,0.039515,0.106028,0.059009,0.058332,0.2474,0.389809,0.062832,0.121736,0.045333,0.053958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"105",5,19,1,50000,1.000141,0.153152,0.106029,0.250128,0.298451,0.435896,0.243473,0.206975,0.30828,0.519514,0.01571,0.015711,0.007854,0.035343,0.023562,0.04322,0.062832,0.023622,0.045333,0.007942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"106",30,19,1,500,6.255372,6.11776,6.701437,5.916016,6.428367,6.098623,6.960715,6.885651,6.746462,6.135219,4.865084,6.733861,6.058653,5.27916,6.897913,5.430359,5.833851,4.629881,6.087375,6.253275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"107",30,19,1,2000,6.255372,1.068191,6.701437,1.539776,6.428367,5.513941,6.960715,6.885651,6.405881,5.748692,1.885339,0.667272,0.928114,1.249139,2.279506,1.182284,1.458858,1.508965,0.93746,0.600218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"108",30,19,1,5000,6.255372,0.86508,5.831224,1.000598,5.877059,5.513941,3.599885,6.453182,6.405881,5.748692,1.347906,0.51305,0.474696,0.800554,1.67724,0.820154,0.971534,1.051621,0.661842,0.296175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"109",30,19,1,10000,6.255372,0.545273,5.831224,0.620963,5.877059,5.513941,0.599883,6.056246,6.405881,5.748692,0.733465,0.503405,0.402412,0.571372,1.581971,0.679202,0.482879,0.934808,0.426689,0.25052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"110",30,19,1,50000,5.804654,0.199602,5.831224,0.401857,0.260149,5.349107,0.252366,5.741659,6.01827,1.380229,0.556198,0.432059,0.221447,0.374304,1.086424,0.62095,0.446981,0.43163,0.396151,0.231224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"111",5,2,1,500,386.364094,31.499784,5.643439,88.19569,40.8586,85.411698,105.511303,110.094097,139.198507,28.238956,241.727802,43.39504,50.615763,29.686929,76.876722,126.632413,487.467718,174.354141,2953.415189,3853.938415,2316.171911,9.654228,681.318877,2.111988,3.775133,96.791867,184.602795,3345.900726,75.440573,2026.398468,"conf_1"
"112",5,2,1,2000,5.8e-05,7e-06,2.3e-05,4e-05,0.00016,0.000337,0.000158,0.001459,0.000111,0.004431,1e-06,1e-05,0.005736,0.000998,0,3.2e-05,0.003645,0.002907,0.306435,1e-06,0.026253,0.012579,0.051575,2e-05,0.000581,0.003215,1.7e-05,9.8e-05,0.00149,0.140878,"conf_1"
"113",5,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"114",5,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"115",5,2,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"116",30,2,1,500,422076.193287,521836.470771,415921.767673,225390.338742,379013.954854,580117.278412,524660.238969,552965.391785,643114.110404,377210.782152,211413.829113,438013.544446,214845.636129,281725.202786,226499.952183,380912.187773,180247.426296,230184.089504,285211.723263,276945.334626,589111.393894,243384.30358,159291.359666,273079.836352,268259.404729,274491.973994,218288.629331,253493.897816,278520.415132,382643.668961,"conf_1"
"117",30,2,1,2000,26778.197355,39989.397583,56325.545769,19814.946004,20214.967942,45072.468453,100499.203201,29702.818584,69124.379859,47545.4499,19074.680235,33646.910055,23632.281606,28531.971011,17537.957668,16029.675596,12587.915561,13881.407315,18600.498213,25543.380191,43808.302237,24625.381698,21759.418785,18202.111683,19578.587989,32456.2315,15462.508551,40720.430106,31845.633086,32396.873259,"conf_1"
"118",30,2,1,5000,3163.790734,9371.927427,6771.232803,1798.434325,3938.696941,6985.848215,6564.892984,5181.22423,10221.199481,6699.984833,2963.050629,2722.643559,1373.784085,5408.03365,1970.007443,1465.879096,938.36038,2526.024425,3120.547437,3058.437828,3690.01477,2255.6788,1285.352697,2479.090963,2108.157685,4302.557668,1749.005529,4813.871331,2130.453096,2342.515621,"conf_1"
"119",30,2,1,10000,594.166052,1329.576848,604.977126,328.102361,355.548604,374.112456,655.583214,1104.946369,1144.678827,1215.032053,1606.011021,396.656964,367.211305,797.972113,365.735534,349.358798,158.586053,308.242705,307.941161,454.607311,986.948821,397.36012,329.21889,385.321004,514.84177,326.964284,605.608059,607.637239,632.61129,248.680914,"conf_1"
"120",30,2,1,50000,1e-06,0,2.5e-05,0,0,8e-06,0,0,0,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"121",5,20,1,500,1.108297,1.624699,1.541411,2.435259,0.830749,1.764653,1.663526,1.859497,2.407358,2.134598,1.737965,1.737752,2.251045,2.132285,2.448372,2.52986,2.290631,2.290812,1.382779,1.678444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"122",5,20,1,2000,1.105435,1.618728,1.539786,2.435259,0.82909,1.764653,1.65818,1.855583,1.19431,2.131999,1.737123,1.737189,2.250482,2.132022,2.44798,2.526988,2.290046,2.28995,1.381852,1.678444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"123",5,20,1,5000,1.105435,1.618728,1.263369,1.381786,0.82909,0.868559,1.65818,1.855583,1.136378,2.131999,1.460956,1.737189,2.211927,1.263369,2.44798,1.53972,2.290046,2.28995,1.381852,1.578107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"124",5,20,1,10000,1.105435,1.618728,1.263369,1.381786,0.82909,0.868559,1.65818,1.855583,1.136378,2.131999,1.184383,0.908033,1.65818,1.263369,2.052986,1.144909,2.290046,1.500246,1.381852,1.578107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"125",5,20,1,50000,1.105435,1.342312,0.82909,1.381786,0.82909,0.868559,1.65818,1.855583,0.702099,1.540705,1.184383,0.908033,1.263369,1.263369,1.144909,1.144909,0.710696,1.065967,1.263369,0.82909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"126",30,20,1,500,3.392675,3.91336,3.657886,3.468046,3.505797,3.940678,3.543428,3.91485,3.989375,3.725019,3.37493,3.415239,3.337356,3.438727,3.409994,3.339599,3.255182,3.150569,3.41208,3.262766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"127",30,20,1,2000,1.994421,2.161296,2.162795,2.136421,2.356018,1.90292,2.192827,2.189742,3.417607,2.343959,1.79771,1.981701,2.363275,2.191998,2.112722,2.033749,1.955876,1.883439,2.172764,2.336634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"128",30,20,1,5000,1.980848,2.131992,2.13232,2.119051,2.323277,1.875514,2.178244,2.158349,3.417607,2.323501,1.796726,1.980633,2.362403,2.191298,2.112251,2.033299,1.954392,1.882018,2.171791,2.33605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"129",30,20,1,10000,1.980848,2.131992,2.132314,2.11905,2.32326,1.875513,2.178244,2.158347,3.417607,2.323501,1.796726,1.980633,1.825837,2.191298,2.112251,2.033299,1.954392,1.882018,2.022434,2.206985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"130",30,20,1,50000,1.980848,2.131992,2.132314,2.11905,2.32326,1.875513,2.178244,2.158347,2.447921,2.323501,1.691116,1.835844,1.822749,2.191298,2.112251,1.974237,1.954392,1.882018,2.020127,1.980674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"131",5,21,1,500,1.246143,1.247785,1.24764,1.245655,1.247777,1.246231,1.245516,1.246033,1.245636,1.246563,1.245293,1.245337,1.245351,1.245525,1.245462,1.245404,1.247113,1.245454,1.245274,1.245951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"132",5,21,1,2000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"133",5,21,1,5000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,0,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"134",5,21,1,10000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,0,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"135",5,21,1,50000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,0,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"136",30,21,1,500,36.273933,18.799131,28.01705,36.124607,25.577381,15.062016,26.009468,11.264223,16.780315,21.079731,24.730673,7.790733,8.42205,10.847707,9.184721,24.092184,13.782531,11.774451,8.711107,10.119092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"137",30,21,1,2000,19.422922,3.716212,3.793278,19.422765,5.844614,3.742164,3.790829,3.696263,3.752977,5.828691,13.561119,3.640325,3.64048,3.641886,3.638746,19.189038,5.786123,3.642687,3.638709,5.785138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"138",30,21,1,5000,19.186041,3.63784,3.63784,19.186079,5.781198,3.63784,3.637837,3.637837,3.637839,5.781198,12.207007,3.637835,3.637835,3.637835,3.637835,19.186019,5.781197,3.637835,3.637835,5.781197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"139",30,21,1,10000,19.186019,3.637835,3.637835,19.186019,5.781197,3.637835,3.637835,3.637835,3.637835,5.781197,12.193127,3.637835,3.637835,3.637835,3.637835,4.061768,4.581086,3.637835,3.637835,5.781197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"140",30,21,1,50000,19.186019,3.637835,3.637835,19.186019,5.781197,3.637835,3.637835,3.637835,3.637835,5.781197,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,3.637835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"141",5,22,1,500,0.009805,0.001163,2.7e-05,30.087484,4e-06,0.000115,0.003767,2e-06,2.7e-05,0.000934,30.082566,0.000148,0.030481,0.000167,0.000933,0.002266,0.000821,0.018945,0.00037,0.000423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"142",5,22,1,2000,0,0,0,30.082211,0,0,0,0,0,0,30.082211,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"143",5,22,1,5000,0,0,0,30.082211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"144",5,22,1,10000,0,0,0,30.082211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"145",5,22,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"146",30,22,1,500,31.148535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"147",30,22,1,2000,14.647918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"148",30,22,1,5000,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"149",30,22,1,10000,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"150",30,22,1,50000,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"151",30,23,1,500,3.072856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"152",30,23,1,2000,3.072856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"153",30,23,1,5000,3.072856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"154",30,23,1,10000,3.072856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"155",30,23,1,50000,3.072856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"156",5,23,1,500,3.801677,2.498637,1.54612,3.180674,2.383574,0.633559,1.673116,1.231329,3.85099,2.931288,0.202224,1.05488,0.660073,0.664115,0.107009,1.829513,0.071197,1.606411,1.995793,1.190612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"157",5,23,1,2000,2.602321,2.265806,1.280524,3.180674,2.383574,0.387168,1.673116,0.625676,2.632534,2.931288,0,0.889377,0.419103,0.55934,0.003012,1.287721,0.000287,1.409613,1.848615,0.959553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"158",5,23,1,5000,0.883682,1.341918,1.280524,0.730871,2.383574,0.387168,1.673116,0.625493,2.055072,1.330054,0,0.386121,0.419103,0.047166,0.002684,0.750417,0,1.409613,1.848601,0.959553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"159",5,23,1,10000,0.883682,1.341918,1.280524,0.730848,0.388302,0.387168,1.673116,0.625493,2.055072,1.33005,0,0.386104,0.419103,0,0.002684,0.319971,0,0.429084,0.940208,0.959553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"160",5,23,1,50000,0.883682,1.341918,1.280524,0.730848,0.388177,0.387168,1.483537,0.625493,2.055072,1.142238,0,0,0.20209,0,0,0.12548,0,0,0,0.041553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"161",5,24,1,500,16.975595,23.743307,22.538672,37.053925,19.897649,33.8091,39.569312,25.35508,15.765901,17.360637,9.042147,13.725784,20.387673,8.449889,22.332513,19.077214,9.779947,16.951076,24.017744,15.055385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"162",5,24,1,2000,8.311598,23.743307,22.081104,37.053925,19.897649,25.771067,37.495658,25.224977,15.567203,16.618036,9.040352,13.702353,19.827853,7.843931,22.309201,19.043977,9.773268,16.840499,23.430495,15.05388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"163",5,24,1,5000,4.968232,23.743307,22.081104,28.916231,19.897649,22.404103,21.227363,25.224977,15.567203,16.618036,9.040352,13.702353,19.827853,7.843931,22.309201,19.043977,9.773268,16.840499,20.67575,15.05388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"164",5,24,1,10000,4.968232,16.501415,22.081104,28.916231,18.642494,8.92357,21.227363,25.224977,15.567203,16.618036,9.040352,13.702353,16.128639,7.843931,21.99049,19.043977,9.773268,16.840499,20.67575,15.05388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"165",5,24,1,50000,4.968232,14.60999,22.081104,8.473957,18.642494,8.92357,21.227363,25.224977,15.567203,16.618036,9.040352,12.664096,12.788525,7.843931,17.554795,16.063749,9.773268,16.840499,9.004255,12.186234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"166",30,24,1,500,308.578817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"167",30,24,1,2000,130.075791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"168",30,24,1,5000,124.224511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"169",30,24,1,10000,124.218555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"170",30,24,1,50000,124.218555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"171",5,3,1,500,3.059307,27.874613,11.051325,26.903765,10.958265,30.497631,8.991075,4.997758,49.09328,28.964025,8.986866,2.986996,9.009753,29.848649,13.052224,10.944711,13.936919,11.94242,3.979996,9.243406,18.90686,15.942463,6.986143,2.986752,9.955861,30.846668,9.950259,26.865695,18.905821,23.882311,"conf_1"
"172",5,3,1,2000,2.984877,27.858737,10.944519,14.415993,10.944519,12.088067,8.954621,4.97479,21.567979,27.691451,8.954621,2.984877,8.954621,29.848635,12.934437,10.944519,13.929391,11.939478,3.979836,8.954601,18.904182,15.91931,6.964708,2.984877,9.94956,30.843635,9.94958,26.863824,18.904182,23.878952,"conf_1"
"173",5,3,1,5000,2.984877,27.858737,10.944519,11.939478,10.944519,5.969749,8.954621,4.97479,17.909223,27.691451,8.954621,2.984877,0.994959,10.944519,9.94958,10.944519,5.969749,11.939478,3.979836,1.168418,18.904182,15.91931,6.964708,2.984877,9.94956,18.904182,9.94958,22.883993,18.904182,23.878952,"conf_1"
"174",5,3,1,10000,2.984877,27.858737,10.944519,11.939478,10.944519,5.969749,8.954621,4.97479,17.909223,13.929391,8.954621,2.984877,0.994959,1.989918,9.94956,10.944519,5.969749,1.989918,3.979836,0.994959,18.904182,10.944519,6.964708,2.984877,9.94956,14.924351,9.94958,18.904182,18.904182,18.904162,"conf_1"
"175",5,3,1,50000,2.984877,27.858737,10.944519,11.939478,10.944519,5.969749,8.954621,4.97479,17.909223,13.929391,1.989918,2.984877,0.994959,1.989918,0.994959,1.989918,4.97479,1.989918,3.979836,0.994959,14.924351,9.94958,6.964708,2.984877,7.959667,13.929391,9.94958,15.91931,10.94454,15.91931,"conf_1"
"176",30,3,1,500,330.750307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"177",30,3,1,2000,119.521278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"178",30,3,1,5000,112.436299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"179",30,3,1,10000,112.429663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"180",30,3,1,50000,112.429663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"181",5,4,1,500,15.928022,25.869769,8.013687,10.003644,28.035426,18.952899,2.008301,12.955722,26.571212,14.817079,7.96218,5.980121,7.969598,33.833191,17.913556,10.946799,15.023963,18.905634,12.941899,18.911288,12.943337,4.338135,10.959728,3.984119,31.839005,4.027475,13.936286,10.979664,22.883967,14.925026,"conf_1"
"182",5,4,1,2000,15.91931,25.868824,7.959667,9.94958,27.03869,18.904182,1.989918,12.934453,26.571212,14.817079,7.959667,5.969749,7.959667,33.828466,17.909223,10.94454,14.924351,18.904162,12.934453,18.904121,12.934437,3.979831,10.94454,3.979836,31.838431,3.979836,13.929391,10.94454,22.883952,14.924351,"conf_1"
"183",5,4,1,5000,15.91931,25.868824,7.959667,9.94958,27.03869,18.904182,1.989918,12.934453,26.571212,6.964708,7.959667,5.969749,3.979836,26.863824,17.909223,10.94454,13.929391,18.904162,12.934453,18.904121,11.938576,3.979831,8.954621,3.979836,9.950401,3.979836,7.971028,4.97479,11.9402,9.94958,"conf_1"
"184",5,4,1,10000,15.91931,25.868824,7.959667,9.94958,2.984877,18.904182,1.989918,11.792191,26.571212,6.964708,7.959667,5.969749,3.979836,23.878952,17.909223,5.969749,9.94958,13.929412,12.934453,15.91931,9.94958,3.979831,7.959667,3.979836,3.979836,3.979836,7.959667,2.984877,11.939478,9.94958,"conf_1"
"185",5,4,1,50000,15.91931,25.868824,4.974795,9.94958,2.984877,18.904182,1.989918,9.94958,7.959667,6.964708,3.979836,5.969749,3.979836,9.94958,10.94454,5.969749,5.969749,9.94958,9.94958,6.964708,3.979836,3.979831,1.989918,2.984877,1.989918,3.979836,5.969749,2.984877,3.979836,6.964708,"conf_1"
"186",30,4,1,500,451.973272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"187",30,4,1,2000,240.146208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"188",30,4,1,5000,238.788106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"189",30,4,1,10000,238.788037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"190",30,4,1,50000,238.788037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"191",5,5,1,500,0,0,0,0,0,0,0,0,0,0,8.834018,0,8.383685,9.20108,0,0,0,0,0,0,3.920482,11.565111,4.95705,7.824164,4.994541,2.636281,5.086648,24.98243,7.450014,2.023474,"conf_1"
"192",5,5,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068573,0.449039,0.106763,5.873436,0.273867,0.104033,0.209087,1.249558,0.368711,1.63217,"conf_1"
"193",5,5,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068573,0.036441,0.106763,0.240869,0.241751,0.03552,0.209087,0.277761,0.061631,0.409077,"conf_1"
"194",5,5,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068573,0.036441,0.018506,0.123209,0.241751,0.03552,0.108725,0.277761,0.061631,0.268149,"conf_1"
"195",5,5,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022315,0.036441,0.018506,0.055737,0.048086,0.03552,0.057868,0.048451,0.057005,0.050324,"conf_1"
"196",30,5,1,500,75.559147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"197",30,5,1,2000,34.386007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"198",30,5,1,5000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"199",30,5,1,10000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"200",30,5,1,50000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"201",5,6,1,500,0.206568,0.394761,0.028267,0.019656,0.060853,0.045365,0.094439,0.069819,0.044317,0.041901,0.039742,0.062433,0.620915,0.043401,1.590823,0.292698,0.074286,0.042724,0.35156,0.459233,0.079566,0.114224,0.149457,0.016697,0.009299,0.724623,0.080211,1.335771,0.038128,0.337441,"conf_1"
"202",5,6,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"203",5,6,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"204",5,6,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"205",5,6,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_1"
"206",30,6,1,500,713.28337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
"207",30,6,1,2000,18.227982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_1"
