"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"614",30,21,2,10000,2.118635,1.999385,2.118635,2.472974,2.118635,2.118635,1.999385,1.999385,3.169806,2.118635,2.118635,2.118635,2.118635,2.118668,1.999385,2.118635,2.118635,2.118635,3.169806,2.118984,"conf_10"
"615",30,21,2,50000,2.118635,1.999385,2.118635,2.472974,2.118635,2.118635,1.999385,1.999385,3.169806,2.118635,1.999437,2.118635,1.999385,1.999385,1.999385,2.118635,1.999385,1.999385,1.999385,1.999385,"conf_10"
"616",5,21,2,500,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,3.169808,1.803022,7.011098,7.011101,1.80302,7.011098,7.011098,"conf_10"
"617",5,21,2,2000,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,3.169806,1.803019,7.011098,7.011098,1.803019,7.011098,7.011098,"conf_10"
"618",5,21,2,5000,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,3.169806,1.803019,7.011098,7.011098,1.803019,3.169806,7.011098,"conf_10"
"619",5,21,2,10000,3.169806,0,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,7.011098,1.803019,3.169806,1.803019,7.011098,7.011098,1.803019,3.169806,7.011098,"conf_10"
"620",5,21,2,50000,2.043661,0,2.043661,1.93774,0,0.929997,0.929997,2.040983,1.93774,0,1.803019,1.803019,1.803019,1.93774,1.803019,1.803019,3.169806,1.803019,1.803019,6.194849,"conf_10"
"621",5,22,2,500,2.591174,2.590553,2.59103,2.608064,2.592654,2.591053,2.591473,1.954999,2.591087,2.597498,2.596812,2.590821,2.590581,2.611935,2.590691,2.601072,2.619997,2.696896,2.590641,2.590555,"conf_10"
"622",5,22,2,2000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,1.954999,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_10"
"623",5,22,2,5000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,1.954999,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_10"
"624",5,22,2,10000,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,1.954999,2.590548,2.590548,2.590548,2.590548,2.590548,2.590548,1.954999,2.590548,2.590548,2.590548,2.590548,2.590548,"conf_10"
"625",5,22,2,50000,2.590548,2.590548,2.2044,0.691857,1.942098,1.984133,1.997654,0,2.590548,2.158926,1.954999,2.590548,2.590548,2.590548,1.954999,0.691857,1.954999,1.954999,1.954999,2.590548,"conf_10"
"626",30,22,2,500,18.358888,13.273268,16.632707,7.156577,18.778064,13.599706,17.206594,15.895524,21.161887,6.954444,16.227305,14.181932,14.807332,17.841317,13.042477,8.060481,13.001717,15.914166,18.049908,12.941098,"conf_10"
"627",30,22,2,2000,7.489037,7.416999,7.363988,1.955083,7.449396,7.430554,7.385775,7.481554,7.427051,1.955079,7.377146,7.309532,7.333301,7.327861,7.338522,1.955019,7.345157,7.304854,7.323407,7.315743,"conf_10"
"628",30,22,2,5000,7.271665,7.271887,7.271649,1.954999,7.271664,7.271655,7.271711,7.271738,7.271725,1.954999,7.27164,7.27163,7.271636,7.27163,7.27163,1.954999,7.271629,7.271631,7.271633,7.271631,"conf_10"
"629",30,22,2,10000,7.271629,7.271629,7.271629,1.954999,7.271629,7.271629,7.271629,7.271629,7.271629,1.954999,7.271629,7.271629,7.271629,7.271629,7.271629,1.954999,7.271629,7.271629,7.271629,7.271629,"conf_10"
"630",30,22,2,50000,7.271629,7.271629,7.271629,1.954999,7.271629,7.271629,7.271629,7.271629,7.271629,1.954999,7.271629,7.271629,1.954999,7.271629,7.271629,1.954999,7.271629,7.271629,7.271629,7.271629,"conf_10"
"631",5,23,2,500,1.36644,1.065465,1.273952,0.454378,0.160383,4.383936,2.85018,2.042062,1.184218,2.042102,1.266063,0.146996,0.635951,0.202297,2.748981,1.67501,0.426959,1.675258,1.778472,3.951438,"conf_10"
"632",5,23,2,2000,1.363774,1.061605,0.936909,0.441427,0.156092,3.063364,2.602526,2.042062,1.178049,2.042102,1.266063,0,0,0.050051,0.06513,0.11259,0.085867,0.548497,1.227517,0.379835,"conf_10"
"633",5,23,2,5000,1.363774,1.061605,0.936909,0.441427,0.156092,3.063364,2.05447,1.277153,1.177252,2.042102,1.266063,0,0,0.050051,0.06513,0.11259,0.085867,0.548497,1.227517,0.379832,"conf_10"
"634",5,23,2,10000,1.363774,0.847737,0.936909,0.441427,0.156092,0.919593,0.40093,1.277153,0.701506,2.042102,0,0,0,0,0.06513,0.11259,0.085867,0.206276,0.332916,0.379832,"conf_10"
"635",5,23,2,50000,0.575495,0.847737,0.936909,0.441427,0.156092,0.629116,0.154956,0.515609,0.606101,1.13814,0,0,0,0,0,0.018813,0.085867,0,0.072084,0,"conf_10"
"636",30,23,2,500,5.276154,4.570492,4.058444,3.814351,4.986136,5.085466,5.404582,5.387979,3.912834,4.616622,5.443763,5.115836,3.698286,5.34643,4.013114,4.906314,4.222508,6.27785,4.925567,5.762083,"conf_10"
"637",30,23,2,2000,5.276154,4.570492,4.058444,3.814351,4.986136,5.085466,1.113138,5.387979,3.912834,4.616622,2.842884,4.081199,3.698286,4.218258,0.728374,2.288547,1.801034,4.102706,3.666505,0.889205,"conf_10"
"638",30,23,2,5000,4.577881,3.47704,4.058444,3.814351,4.825755,0.696511,1.038938,0.856725,3.443765,4.616622,0.086779,0.089814,0.18002,0.110775,0.037733,0.100957,0.090764,0.119329,0.043838,0.050592,"conf_10"
"639",30,23,2,10000,4.577881,3.47704,4.058444,2.526951,0.473144,0.606366,1.038937,0.844284,3.443765,4.616622,0.086529,0.071282,0.174988,0.096894,0.037501,0.099494,0.090472,0.115601,0.041339,0.050359,"conf_10"
"640",30,23,2,50000,3.457935,3.266973,0.234457,1.566839,0.473116,0.606366,1.038937,0.844284,3.443765,0.854183,0.086503,0.071282,0.063933,0.096892,0.037389,0.050032,0.076533,0.050903,0.041339,0.050355,"conf_10"
"641",30,24,2,500,360.060092,351.19111,319.608734,377.750549,330.571674,377.645954,274.127109,331.464576,362.851114,316.413718,303.999499,319.905403,304.270421,271.65978,307.159941,308.734507,287.629186,314.548747,288.04808,312.097883,"conf_10"
"642",30,24,2,2000,360.060092,351.19111,141.419749,167.501452,330.571674,368.786465,274.127109,148.278899,162.389961,125.687872,158.180297,111.949027,264.406938,262.130641,186.315804,272.999436,266.100017,196.03507,252.881702,235.166604,"conf_10"
"643",30,24,2,5000,324.409017,351.19111,139.545656,159.733588,135.779539,334.977178,274.127109,142.205652,153.721477,109.453369,69.168063,85.524202,82.474144,84.299768,75.282671,84.738596,78.426026,95.161937,74.634169,104.484818,"conf_10"
"644",30,24,2,10000,324.409017,348.892123,139.544785,159.72584,135.251459,334.977178,274.127109,142.201885,153.717826,109.444937,69.166075,85.522541,82.327461,84.229915,75.27626,84.701681,78.382688,95.159989,74.630454,104.470892,"conf_10"
"645",30,24,2,50000,281.657324,286.762998,139.544785,159.72584,135.251458,289.266239,274.127109,142.201885,153.717826,109.444937,69.166075,85.522541,82.327461,77.335494,75.27626,74.602715,78.382688,74.353273,74.630454,93.861614,"conf_10"
"646",5,24,2,500,5.721305,45.148335,26.766122,29.259415,24.356374,25.064274,33.995809,37.286631,52.722889,28.571813,12.519869,14.19314,29.106024,19.253753,8.335033,27.867055,20.567926,20.622286,24.691771,9.491484,"conf_10"
"647",5,24,2,2000,5.721043,1.671308,23.548087,29.255493,23.232561,25.036998,18.574544,28.863025,24.440833,28.015077,9.843151,6.00436,28.772777,11.165084,6.294236,18.622715,20.567926,20.206718,19.040031,4.534986,"conf_10"
"648",5,24,2,5000,5.721043,1.671308,23.548087,29.193434,16.586355,15.099014,18.574544,22.957038,24.208732,11.713511,9.843151,6.00436,9.169134,11.165084,6.294236,11.531477,8.725745,7.554161,2.436416,4.534986,"conf_10"
"649",5,24,2,10000,5.721043,1.671308,23.548087,29.193434,16.586355,15.099014,18.574544,20.833581,24.208732,11.713511,8.6556,6.00436,9.143859,11.165084,6.294236,11.531477,8.725745,7.554161,1.662431,4.534986,"conf_10"
"650",5,24,2,50000,5.721043,1.671308,8.959487,12.745752,2.562762,9.963298,15.064006,20.833581,14.898668,9.45244,2.109392,2.424125,4.119222,2.128165,6.294236,2.560142,1.59633,6.91023,1.662431,0.845843,"conf_10"
"651",5,3,2,500,9.969323,20.918123,1.990698,6.965288,6.966243,1.994204,2.98498,12.952373,3.373259,7.970015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"652",5,3,2,2000,9.94958,20.89408,1.989918,6.964708,6.964708,1.989918,2.984877,12.934453,2.984877,7.959667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"653",5,3,2,5000,9.94958,20.227999,1.989918,6.964708,6.964708,1.989918,2.984877,12.934453,2.984877,7.959667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"654",5,3,2,10000,9.94958,20.227999,1.989918,6.964708,6.964708,1.989918,2.984877,12.934453,2.984877,7.959667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"655",5,3,2,50000,9.94958,3.979836,1.989918,4.453972,6.964708,1.989918,2.984877,10.348837,2.984877,4.660402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"656",30,3,2,500,323.234664,391.300496,322.852619,326.775701,357.396536,253.267587,360.251298,343.18006,320.693964,336.75627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"657",30,3,2,2000,304.774672,200.516899,145.692439,120.402093,169.268468,85.891595,145.040908,148.812894,100.4666,122.498732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"658",30,3,2,5000,120.205749,199.985079,137.304018,106.460739,168.147317,85.566187,133.324175,146.25834,96.515903,121.384241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"659",30,3,2,10000,108.450097,199.985077,137.303788,106.460138,168.147302,85.566186,133.323697,146.258124,96.510781,121.384239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"660",30,3,2,50000,108.450097,199.985077,137.303788,106.460138,168.147302,85.566186,133.323697,146.258124,96.510781,121.384239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"661",5,4,2,500,32.055341,12.934554,28.853624,15.919627,39.819782,10.951121,48.588844,30.031311,4.974841,18.905024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"662",5,4,2,2000,21.645926,12.934453,28.853559,15.91931,37.909199,10.944519,46.788386,29.594663,4.97479,18.904182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"663",5,4,2,5000,10.94454,12.934453,23.394109,15.91931,37.909199,10.944519,9.94958,29.594663,4.97479,5.969749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"664",5,4,2,10000,10.94454,10.006289,9.949565,15.91931,10.944519,10.944519,9.94958,9.94958,4.97479,5.969749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"665",5,4,2,50000,10.94454,6.964708,9.94956,15.586506,10.944519,10.944519,9.94958,3.694826,4.97479,5.969749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"666",30,4,2,500,378.057286,354.176766,382.78147,427.440006,456.297533,328.305195,478.308723,385.57412,492.340359,431.196548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"667",30,4,2,2000,166.218341,210.18269,145.004478,236.053662,269.889939,176.859825,331.483559,194.554733,320.910207,279.132417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"668",30,4,2,5000,165.162083,208.940345,135.314381,234.808363,269.630929,175.111399,331.318321,179.112867,320.373232,277.590357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"669",30,4,2,10000,165.162083,208.940203,135.313977,234.808333,269.630929,175.111367,331.318321,179.091312,320.373231,277.590267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"670",30,4,2,50000,165.162083,208.940203,135.313977,234.808333,269.630929,175.111367,331.318321,179.091311,320.373231,277.590267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"671",5,5,2,500,0,0,0,0,0,7.638579,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"672",5,5,2,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"673",5,5,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"674",5,5,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"675",5,5,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"676",30,5,2,500,90.291199,86.455689,59.819634,82.024953,96.991206,62.184826,99.388232,53.173484,88.881258,85.304055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"677",30,5,2,2000,29.11295,22.685307,17.006537,32.393248,25.05082,13.389029,30.662559,20.837341,43.771554,22.4813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"678",30,5,2,5000,13.738238,11.671321,0,15.279342,11.719766,7.317847,14.873521,0,0,10.826367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"679",30,5,2,10000,0,0,0,0,0,0,14.873521,0,0,10.826367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"680",30,5,2,50000,0,0,0,0,0,0,0,0,0,10.826367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"681",30,6,2,500,181.695202,198.5532,163.501388,303.492369,233.213021,323.218862,172.739511,247.251629,197.150419,313.253684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"682",30,6,2,2000,8.533677,10.105802,11.294184,24.403347,15.768774,27.567327,12.716386,11.425566,7.341346,38.161312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"683",30,6,2,5000,1.402549,0.6676,0.076804,1.999408,0.740098,1.404575,0.390317,0.620672,0.936611,1.596836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"684",30,6,2,10000,0.079578,0.004646,0.004098,0.146743,0.041699,0.049035,0.009896,0.016648,0.011833,0.005741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"685",30,6,2,50000,0.000436,9e-06,5e-06,0.000821,0.00095,0.000173,4e-06,8.1e-05,5.2e-05,7e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"686",5,6,2,500,0.004685,0.480739,0.006595,0.154552,0.151599,0.113384,0.004664,0.024388,0.02468,0.030095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"687",5,6,2,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"688",5,6,2,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"689",5,6,2,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"690",5,6,2,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"691",5,7,2,500,0.661593,1.070592,0.025448,0.130553,0.661593,0.661593,0.729676,0.130553,1.582333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"692",5,7,2,2000,0.661593,1.070592,0.025448,0.130553,0.661593,0.661593,0.729676,0.130553,0.009571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"693",5,7,2,5000,0.661593,1.070592,0.025448,0.130553,0.661593,0.661593,0.729676,0.130553,0.009571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"694",5,7,2,10000,0.661593,1.070592,0.025448,0.130553,0.661593,0.661593,0.729676,0.130553,0.009571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"695",5,7,2,50000,0.661593,1.070592,0.025448,0.130553,0.661593,0.661593,0.729676,0.130553,0.009571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"696",30,7,2,500,45.629828,55.589943,49.119597,67.372797,58.572156,77.399543,55.842,66.648361,63.551169,49.832294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"697",30,7,2,2000,12.735524,22.332549,15.395869,25.449623,19.732393,35.081359,15.601247,10.858838,17.487001,29.180605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"698",30,7,2,5000,12.735524,22.332549,15.395869,25.449623,19.732393,35.024226,15.601247,10.858838,17.487001,29.180605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"699",30,7,2,10000,12.735524,22.332549,15.395869,25.449623,19.732393,20.641819,15.601247,10.858838,17.487001,29.180605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"700",30,7,2,50000,12.735524,22.332549,15.395869,25.449623,19.732393,20.641819,15.601247,10.858838,17.487001,29.180605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"701",5,8,2,500,92.877388,0.550228,2.52911,5.592526,3.027408,54.597789,3.524148,0.046162,4.258292,2.059277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"702",5,8,2,2000,2e-06,0,0,3.930845,0,0,0,0,2e-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"703",5,8,2,5000,0,0,0,3.930839,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"704",5,8,2,10000,0,0,0,3.930839,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"705",5,8,2,50000,0,0,0,3.930839,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"706",30,8,2,500,1409.407324,1757.949673,2144.770803,1837.49937,2552.012088,1659.382902,1530.550752,1588.241742,1754.915454,2315.91562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"707",30,8,2,2000,29.189687,28.728395,29.372467,117.694456,28.487292,80.087007,113.119465,47.099069,246.217298,75.610334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"708",30,8,2,5000,26.698137,25.730109,28.017373,25.608985,24.392433,75.39744,29.175339,26.196566,29.361098,27.490589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"709",30,8,2,10000,22.456994,20.751202,23.848172,20.671464,19.831282,68.701986,25.541857,21.581644,25.949106,22.498526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"710",30,8,2,50000,0.002133,1e-06,3.986624,1e-05,3.986624,0,0.588868,9.5e-05,1.146803,0.000381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"711",5,9,2,500,0.235381,0.343743,2.439098,1.911337,4.00824,4.273129,1.477907,0.152406,1.691613,2.44046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"712",5,9,2,2000,0,0,0,0,0.004565,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"713",5,9,2,5000,0,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"714",5,9,2,10000,0,0,0,0,0,3.930839,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"715",5,9,2,50000,0,0,0,0,0,3.650324,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"716",30,9,2,500,121.424454,144.510331,126.413147,127.975027,159.988085,138.568623,179.627339,143.710589,147.411506,143.174708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"717",30,9,2,2000,27.894192,28.677745,23.546952,25.878078,27.124964,29.398357,77.426546,28.597201,29.413041,29.40297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"718",30,9,2,5000,24.444127,26.120777,20.748874,22.775716,23.788473,28.503324,75.620499,25.356656,29.403703,28.264098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"719",30,9,2,10000,20.096379,21.874627,16.18272,18.35514,19.362623,24.771272,17.266962,20.997319,27.120428,24.151798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"720",30,9,2,50000,0,3.986624,3.986624,0,0,3.987769,3.986624,1.5e-05,4.221353,3.986624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"721",5,1,4,500,0,0,0,0,0,0,0,0,2e-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"722",5,1,4,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"723",5,1,4,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"724",5,1,4,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"725",5,1,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"726",30,1,4,500,5.499662,4.686217,5.195131,5.27656,10.61656,7.244586,4.341793,9.522963,5.401946,6.501263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"727",30,1,4,2000,0.000199,0.000313,0.000325,0.000137,0.00065,0.000296,0.000329,0.000321,0.000166,0.000435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"728",30,1,4,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"729",30,1,4,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"730",30,1,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"731",5,10,4,500,988.813603,37.84798,306.299869,295.961455,74.413479,838.136819,71.107259,964.136257,124.718984,106.861218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"732",5,10,4,2000,0,0.000525,0,0.030157,9.9e-05,5.1e-05,0,0.005141,0,2e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"733",5,10,4,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"734",5,10,4,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"735",5,10,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"736",30,10,4,500,78735.040733,187870.94453,162893.230918,193893.515005,109623.338514,112828.124892,269385.648834,161342.761422,97903.776236,183781.991925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"737",30,10,4,2000,15212.306037,18237.452483,23139.102977,14481.780378,24827.419956,10922.711931,29799.948473,13412.802762,17349.231175,38998.389446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"738",30,10,4,5000,4355.259585,2254.025617,4791.196949,3214.340372,4621.848946,4248.559012,7127.606367,2209.140752,3695.156814,4005.251447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"739",30,10,4,10000,546.038912,674.043788,559.447104,976.339161,741.45418,1277.67731,1027.791551,520.844468,1086.142279,1338.8025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"740",30,10,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"741",5,11,4,500,28.988675,30.097404,34.195265,30.606328,39.031917,24.421118,29.97427,22.406849,29.230062,31.334029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"742",5,11,4,2000,3.435342,0.008549,0.110172,0.000369,0.576971,0.815141,5.1e-05,4.5e-05,0.000304,8.6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"743",5,11,4,5000,3.245634,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"744",5,11,4,10000,0.195091,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"745",5,11,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"746",30,11,4,500,146.873091,238.514635,181.164598,177.598706,165.740428,171.677366,188.190995,164.91348,182.346254,182.931364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"747",30,11,4,2000,144.021661,232.214489,178.984031,172.994496,163.633736,168.203512,183.43107,160.938613,177.349776,175.179587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"748",30,11,4,5000,73.694913,85.638484,77.377138,75.250775,70.036943,78.426231,89.252082,89.196704,96.131975,49.479798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"749",30,11,4,10000,17.179142,27.280432,31.675666,20.274618,18.115836,28.710949,40.043432,34.386791,25.988368,19.046542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"750",30,11,4,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_10"
"751",5,12,4,500,0.641491,0.719709,0.115506,0.837218,0.216515,7.872109,2.319767,7.91402,8.14978,1.21929,0.291989,0.805603,0.315517,3.052718,0.034371,0.246908,0.082235,3.050681,1.180186,3.101311,"conf_10"
"752",5,12,4,2000,2.4e-05,0.257816,0,0,0.058117,0,0,0,0,0,0.0019,0.267124,0,0,0.000676,0,0.003359,1.2e-05,0,0,"conf_10"
"753",5,12,4,5000,0,0.000108,0,0,5e-06,0,0,0,0,0,0,0.00016,0,0,0,0,0,0,0,0,"conf_10"
"754",5,12,4,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"755",5,12,4,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_10"
"756",30,12,4,500,7475725.101978,5457961.47257,6623328.475296,4384983.518367,6913910.031729,6241148.11292,6131205.038647,8255369.692286,6746225.737559,8698497.162874,4656356.480598,8593016.647765,4026824.169709,6913763.611142,3938945.223501,6829931.198458,5092549.224578,6107407.354618,7432040.551447,5017154.920914,"conf_10"
